1601.712489,280.7502345,727.4294176,844.6040675,171.1146591,253.7172345,3879.328102
996.5424075,147.9661639,469.1495671,590.8989329,110.1280845,168.5375027,2483.222659
890.6978051,130.131935,424.6283116,535.1638902,102.2247935,154.2021938,2237.048929
811.2554621,118.0256183,387.7836337,487.1629026,96.80635266,141.5276281,2042.561597
771.0531557,114.2630118,369.4848788,458.7982579,95.25600759,134.3795126,1943.234824
678.6735771,98.55292987,328.5813308,409.9871566,87.90173386,119.0904549,1722.787183
677.2034109,100.9849467,330.8733567,412.2670517,90.68044932,120.7852597,1732.794475
874.4595203,145.572551,419.9061187,504.241681,112.8062993,152.4070831,2209.393253
918.9323022,155.7090043,440.7002285,515.3436429,119.6031187,159.8243541,2310.112651
873.3633649,144.2697601,417.765469,504.5477487,118.4471478,151.0631259,2209.456616
860.534802,138.9704618,416.3633768,516.0939999,119.6727284,151.5645785,2203.199947
943.2536594,155.2360019,456.8152031,565.715136,129.6331783,166.1065057,2416.759684
1016.803886,169.7841138,491.0964881,604.5474171,137.7843069,177.8926573,2597.908869
1066.155758,180.0216445,511.2644655,622.6847948,142.4168688,183.8262723,2706.369804
1049.491926,176.7824682,498.418457,603.5524519,139.3863699,177.6913924,2645.323065
1173.288045,202.6168146,553.0805159,659.016472,151.8616764,196.304949,2936.168473
1150.676284,195.384219,541.0291221,652.1200122,149.0802877,192.3708615,2880.660787
995.6395962,155.2558836,476.4314524,608.6319988,134.4327884,173.2819692,2543.673689
1112.695129,183.0092739,517.1562501,640.061514,136.5861229,184.7991546,2774.307445
1335.24293,233.3772119,610.738064,720.3103491,153.8165502,214.534761,3268.019866
1552.454545,279.542936,708.9000232,820.6840251,175.0207134,248.0751292,3784.677372
1845.454634,340.3390166,841.5961587,959.7898007,204.7149116,293.7102784,4485.6048
2144.958058,405.4616689,965.9118204,1074.791361,232.153888,333.3919202,5156.668716
2314.900441,441.9792957,1031.677111,1132.071125,245.6919303,353.7509847,5520.070888
2557.025664,493.6340942,1141.233089,1237.046103,268.7770215,390.8729198,6088.588891
2521.833209,485.1143289,1120.241882,1206.805037,261.59937,381.3561445,5976.949971
